Source,Target,Count,Stage
I12,F01,883.0,d1-d2
F01,J69,49.0,d2-d3
I12,A41,2515.0,d1-d2
I12,B95,1495.0,d1-d2
B95,I46,67.0,d2-d3
I12,B95,1495.0,d1-d2
B95,J69,38.0,d2-d3
I12,K65,558.0,d1-d2
K65,I46,28.0,d2-d3
I12,A49,542.0,d1-d2
I12,A09,716.0,d1-d2
A09,J69,30.0,d2-d3
I12,I46,656.0,d1-d2
C67,C78,2950.0,d1-d2
C78,A41,187.0,d2-d3
C67,C78,2950.0,d1-d2
C78,D70,89.0,d2-d3
C67,C78,2950.0,d1-d2
C78,D69,31.0,d2-d3
C67,C79,3062.0,d1-d2
C79,A41,201.0,d2-d3
C67,C79,3062.0,d1-d2
C79,D63,139.0,d2-d3
C67,C34,820.0,d1-d2
C34,D63,32.0,d2-d3
C67,C34,820.0,d1-d2
C34,C80,47.0,d2-d3
C67,C34,820.0,d1-d2
C34,J91,26.0,d2-d3
C67,C34,820.0,d1-d2
C34,D70,22.0,d2-d3
C67,C34,820.0,d1-d2
C34,I26,28.0,d2-d3
C67,C34,820.0,d1-d2
C34,E83,25.0,d2-d3
C67,E87,1314.0,d1-d2
E87,I46,25.0,d2-d3
C67,E87,1314.0,d1-d2
E87,J69,26.0,d2-d3
C67,B96,1675.0,d1-d2
B96,J69,33.0,d2-d3
C67,A41,1834.0,d1-d2
C67,N35,1627.0,d1-d2
C67,C77,1465.0,d1-d2
C77,A41,144.0,d2-d3
C67,C77,1465.0,d1-d2
C77,D70,81.0,d2-d3
C67,C77,1465.0,d1-d2
C77,K56,98.0,d2-d3
C67,C77,1465.0,d1-d2
C77,J18,105.0,d2-d3
C67,C77,1465.0,d1-d2
C77,I89,24.0,d2-d3
C67,C77,1465.0,d1-d2
C77,D63,88.0,d2-d3
C67,C77,1465.0,d1-d2
C77,I26,67.0,d2-d3
C67,C77,1465.0,d1-d2
C77,J91,21.0,d2-d3
C67,C77,1465.0,d1-d2
C77,D69,25.0,d2-d3
C67,I80,811.0,d1-d2
I80,A41,61.0,d2-d3
C67,D63,883.0,d1-d2
C67,N39,5313.0,d1-d2
N39,L89,49.0,d2-d3
C67,N39,5313.0,d1-d2
N39,J69,86.0,d2-d3
C67,N39,5313.0,d1-d2
N39,J15,21.0,d2-d3
C67,D64,2475.0,d1-d2
D64,A41,242.0,d2-d3
C67,D64,2475.0,d1-d2
D64,A49,56.0,d2-d3
C67,D64,2475.0,d1-d2
D64,J96,27.0,d2-d3
C67,D64,2475.0,d1-d2
D64,J69,27.0,d2-d3
C67,D64,2475.0,d1-d2
D64,D63,138.0,d2-d3
C67,D64,2475.0,d1-d2
D64,K55,34.0,d2-d3
C67,D64,2475.0,d1-d2
D64,I46,21.0,d2-d3
C67,N30,3811.0,d1-d2
N30,N19,122.0,d2-d3
N19,N18,24.0,d3-d4
C67,N32,4927.0,d1-d2
N32,C79,350.0,d2-d3
C79,A41,25.0,d3-d4
C67,N32,4927.0,d1-d2
N32,K56,125.0,d2-d3
C67,N32,4927.0,d1-d2
N32,K43,52.0,d2-d3
C67,N13,3560.0,d1-d2
N13,N99,133.0,d2-d3
C67,N13,3560.0,d1-d2
N13,D63,171.0,d2-d3
C67,N40,3516.0,d1-d2
N40,N99,30.0,d2-d3
C67,N17,3170.0,d1-d2
N17,J69,52.0,d2-d3
C67,N18,2100.0,d1-d2
N18,A41,216.0,d2-d3
C67,N18,2100.0,d1-d2
N18,I46,27.0,d2-d3
C67,N18,2100.0,d1-d2
N18,A49,50.0,d2-d3
C67,D30,530.0,d1-d2
C67,N47,425.0,d1-d2
C85,D70,2259.0,d1-d2
C85,A41,1939.0,d1-d2
C85,J22,1453.0,d1-d2
J22,J96,38.0,d2-d3
C85,J22,1453.0,d1-d2
J22,J15,21.0,d2-d3
C85,J18,1576.0,d1-d2
J18,J69,22.0,d2-d3
C85,K52,685.0,d1-d2
K52,A41,105.0,d2-d3
C85,K52,685.0,d1-d2
K52,A49,24.0,d2-d3
C85,D63,578.0,d1-d2
C85,N19,415.0,d1-d2
N19,N17,45.0,d2-d3
N28,J18,3840.0,d1-d2
J18,J69,125.0,d2-d3
N28,C78,1390.0,d1-d2
C78,D70,36.0,d2-d3
N28,C78,1390.0,d1-d2
C78,A41,81.0,d2-d3
N28,C79,1198.0,d1-d2
C79,A41,78.0,d2-d3
N28,C79,1198.0,d1-d2
C79,D63,35.0,d2-d3
N28,A41,2727.0,d1-d2
N28,B95,1220.0,d1-d2
B95,I46,31.0,d2-d3
N28,B95,1220.0,d1-d2
B95,J69,38.0,d2-d3
N28,I46,519.0,d1-d2
I69,N17,2425.0,d1-d2
N17,J69,215.0,d2-d3
I69,J18,5233.0,d1-d2
J18,J69,319.0,d2-d3
I69,A41,2305.0,d1-d2
I69,J69,2192.0,d1-d2
I69,E86,1593.0,d1-d2
E86,J69,133.0,d2-d3
I69,E86,1593.0,d1-d2
E86,I46,31.0,d2-d3
G30,J69,2649.0,d1-d2
I51,F05,2831.0,d1-d2
F05,J69,157.0,d2-d3
I51,F06,1425.0,d1-d2
F06,A41,99.0,d2-d3
I51,F06,1425.0,d1-d2
F06,F03,263.0,d2-d3
F03,G30,23.0,d3-d4
I51,F06,1425.0,d1-d2
F06,F03,263.0,d2-d3
F03,J69,22.0,d3-d4
I51,F06,1425.0,d1-d2
F06,J69,89.0,d2-d3
I51,N17,7821.0,d1-d2
N17,J69,281.0,d2-d3
I51,N17,7821.0,d1-d2
N17,F39,30.0,d2-d3
I51,I46,1813.0,d1-d2
G45,F03,4330.0,d1-d2
F03,F01,528.0,d2-d3
F01,J69,38.0,d3-d4
G45,F03,4330.0,d1-d2
F03,J69,239.0,d2-d3
G45,F03,4330.0,d1-d2
F03,F02,33.0,d2-d3
G45,J69,1819.0,d1-d2
G45,I67,10754.0,d1-d2
I67,J69,467.0,d2-d3
G45,I67,10754.0,d1-d2
I67,A41,621.0,d2-d3
G45,I67,10754.0,d1-d2
I67,I46,128.0,d2-d3
G45,F05,2790.0,d1-d2
F05,J69,190.0,d2-d3
G45,F01,2872.0,d1-d2
F01,J69,209.0,d2-d3
G45,I69,3272.0,d1-d2
I69,J18,358.0,d2-d3
J18,J69,23.0,d3-d4
G45,I69,3272.0,d1-d2
I69,J69,160.0,d2-d3
G45,I69,3272.0,d1-d2
I69,A41,174.0,d2-d3
G45,G40,1988.0,d1-d2
G40,J69,123.0,d2-d3
G45,G40,1988.0,d1-d2
G40,J96,31.0,d2-d3
G45,G40,1988.0,d1-d2
G40,A41,99.0,d2-d3
G45,G40,1988.0,d1-d2
G40,G41,63.0,d2-d3
G45,F06,1605.0,d1-d2
F06,F03,283.0,d2-d3
F03,F01,37.0,d3-d4
G45,F06,1605.0,d1-d2
F06,F03,283.0,d2-d3
F03,J69,21.0,d3-d4
G45,F06,1605.0,d1-d2
F06,A41,122.0,d2-d3
G45,F06,1605.0,d1-d2
F06,J69,107.0,d2-d3
K26,I97,2393.0,d1-d2
K26,J18,4569.0,d1-d2
J18,J69,143.0,d2-d3
K26,J90,1717.0,d1-d2
J90,I46,42.0,d2-d3
K26,J90,1717.0,d1-d2
J90,J69,57.0,d2-d3
K26,K43,912.0,d1-d2
K26,J96,1184.0,d1-d2
K26,J69,1026.0,d1-d2
K26,A41,2567.0,d1-d2
K26,K72,471.0,d1-d2
K26,I46,766.0,d1-d2
N18,I46,3316.0,d1-d2
N18,K65,2067.0,d1-d2
K65,K43,53.0,d2-d3
N18,K65,2067.0,d1-d2
K65,I46,77.0,d2-d3
N18,L89,1778.0,d1-d2
N18,J10,1591.0,d1-d2
N18,N25,955.0,d1-d2
N18,A41,15839.0,d1-d2
N18,B95,6382.0,d1-d2
B95,I46,207.0,d2-d3
N18,B95,6382.0,d1-d2
B95,J69,224.0,d2-d3
N18,F05,11893.0,d1-d2
F05,J69,726.0,d2-d3
N18,A49,3133.0,d1-d2
N18,E21,1433.0,d1-d2
E21,A41,147.0,d2-d3
F32,N17,4737.0,d1-d2
N17,F39,47.0,d2-d3
F32,N17,4737.0,d1-d2
N17,J69,249.0,d2-d3
F32,J69,2255.0,d1-d2
F32,J96,2056.0,d1-d2
F32,J18,9158.0,d1-d2
J18,J69,384.0,d2-d3
F32,F31,3403.0,d1-d2
F31,F25,100.0,d2-d3
F32,F31,3403.0,d1-d2
F31,F39,77.0,d2-d3
F32,F33,4417.0,d1-d2
F33,J22,242.0,d2-d3
J22,J18,31.0,d3-d4
F32,F01,2584.0,d1-d2
F01,J69,144.0,d2-d3
F32,K72,467.0,d1-d2
C64,C79,3672.0,d1-d2
C79,A41,170.0,d2-d3
C64,C79,3672.0,d1-d2
C79,D63,152.0,d2-d3
C64,K59,908.0,d1-d2
K59,A41,61.0,d2-d3
C64,K59,908.0,d1-d2
K59,J69,22.0,d2-d3
C64,J22,1408.0,d1-d2
J22,J96,36.0,d2-d3
C64,J22,1408.0,d1-d2
J22,J69,25.0,d2-d3
C64,N18,1417.0,d1-d2
N18,A49,24.0,d2-d3
C64,N18,1417.0,d1-d2
N18,A41,110.0,d2-d3
C64,N18,1417.0,d1-d2
N18,I46,22.0,d2-d3
C64,N17,1567.0,d1-d2
N17,J69,35.0,d2-d3
C64,J90,878.0,d1-d2
J90,J91,51.0,d2-d3
C64,C78,4296.0,d1-d2
C78,A41,201.0,d2-d3
C64,C78,4296.0,d1-d2
C78,D70,42.0,d2-d3
C64,C78,4296.0,d1-d2
C78,D69,23.0,d2-d3
C64,N39,1662.0,d1-d2
N39,J69,33.0,d2-d3
C64,D64,1392.0,d1-d2
D64,D63,96.0,d2-d3
C64,D64,1392.0,d1-d2
D64,A41,97.0,d2-d3
C64,D63,674.0,d1-d2
I45,J18,3547.0,d1-d2
J18,J69,143.0,d2-d3
M48,J18,3345.0,d1-d2
J18,J69,148.0,d2-d3
M48,F05,1480.0,d1-d2
F05,J69,90.0,d2-d3
G81,J18,3957.0,d1-d2
J18,J69,246.0,d2-d3
G81,A41,1873.0,d1-d2
G81,E86,1145.0,d1-d2
E86,J69,102.0,d2-d3
H54,J18,2532.0,d1-d2
J18,J69,96.0,d2-d3
H54,J69,616.0,d1-d2
I34,J18,4504.0,d1-d2
J18,J69,121.0,d2-d3
I34,I46,1114.0,d1-d2
I34,I08,2275.0,d1-d2
I08,I46,68.0,d2-d3
I34,N17,4481.0,d1-d2
N17,J69,157.0,d2-d3
I34,L97,752.0,d1-d2
L97,A41,103.0,d2-d3
I34,L97,752.0,d1-d2
L97,J96,20.0,d2-d3
I34,L97,752.0,d1-d2
L97,I46,27.0,d2-d3
I70,J18,2843.0,d1-d2
J18,J69,88.0,d2-d3
I70,A41,1546.0,d1-d2
I70,B95,1155.0,d1-d2
B95,I46,34.0,d2-d3
I70,B95,1155.0,d1-d2
B95,J69,32.0,d2-d3
I70,I46,593.0,d1-d2
I70,C34,704.0,d1-d2
C34,D70,21.0,d2-d3
I70,C34,704.0,d1-d2
C34,I26,28.0,d2-d3
I70,J96,565.0,d1-d2
I70,A04,525.0,d1-d2
J90,J69,2859.0,d1-d2
J90,I46,1967.0,d1-d2
J90,J91,4664.0,d1-d2
J91,I46,91.0,d2-d3
N32,C79,2158.0,d1-d2
C79,A41,152.0,d2-d3
N32,C79,2158.0,d1-d2
C79,D63,120.0,d2-d3
N32,K43,752.0,d1-d2
C16,C77,2616.0,d1-d2
C77,D63,199.0,d2-d3
C16,C77,2616.0,d1-d2
C77,J22,198.0,d2-d3
J22,J18,22.0,d3-d4
C16,C77,2616.0,d1-d2
C77,D70,208.0,d2-d3
C16,C77,2616.0,d1-d2
C77,A41,182.0,d2-d3
C16,C77,2616.0,d1-d2
C77,K56,92.0,d2-d3
C16,C77,2616.0,d1-d2
C77,I82,24.0,d2-d3
C16,C77,2616.0,d1-d2
C77,K12,20.0,d2-d3
C16,D63,1618.0,d1-d2
C16,C79,1625.0,d1-d2
C79,A41,74.0,d2-d3
C16,C79,1625.0,d1-d2
C79,D63,89.0,d2-d3
C16,K59,975.0,d1-d2
K59,J69,34.0,d2-d3
C16,K59,975.0,d1-d2
K59,A41,38.0,d2-d3
C16,C80,1233.0,d1-d2
C80,D70,83.0,d2-d3
C16,D70,825.0,d1-d2
C16,J90,870.0,d1-d2
J90,J69,26.0,d2-d3
C16,D64,2075.0,d1-d2
D64,A41,99.0,d2-d3
C16,D64,2075.0,d1-d2
D64,D63,199.0,d2-d3
C16,D64,2075.0,d1-d2
D64,J69,55.0,d2-d3
C16,C78,5714.0,d1-d2
C78,A41,273.0,d2-d3
C16,C78,5714.0,d1-d2
C78,D70,308.0,d2-d3
C16,C78,5714.0,d1-d2
C78,D69,45.0,d2-d3
C16,K92,1966.0,d1-d2
K92,J69,64.0,d2-d3
C16,K92,1966.0,d1-d2
K92,A41,78.0,d2-d3
C16,K92,1966.0,d1-d2
K92,I46,26.0,d2-d3
C16,K31,1602.0,d1-d2
K31,A41,76.0,d2-d3
C16,K31,1602.0,d1-d2
K31,J69,52.0,d2-d3
C16,J69,467.0,d1-d2
C16,E86,585.0,d1-d2
E86,J69,21.0,d2-d3
C16,I80,526.0,d1-d2
I80,A41,21.0,d2-d3
K76,C78,2376.0,d1-d2
C78,A41,162.0,d2-d3
K76,C78,2376.0,d1-d2
C78,D69,30.0,d2-d3
K76,C78,2376.0,d1-d2
C78,D70,94.0,d2-d3
K76,F05,1315.0,d1-d2
F05,J69,89.0,d2-d3
K76,G93,1388.0,d1-d2
K76,J96,1267.0,d1-d2
K76,A49,1083.0,d1-d2
K76,J69,1092.0,d1-d2
K76,K72,2909.0,d1-d2
K76,E86,1437.0,d1-d2
E86,J69,51.0,d2-d3
K76,E86,1437.0,d1-d2
E86,I46,24.0,d2-d3
K76,K65,1414.0,d1-d2
K65,I46,34.0,d2-d3
K76,K65,1414.0,d1-d2
K65,K43,33.0,d2-d3
K76,I46,794.0,d1-d2
B95,J69,2367.0,d1-d2
B95,I46,1388.0,d1-d2
K25,A41,2337.0,d1-d2
K25,I97,2073.0,d1-d2
K25,K56,1097.0,d1-d2
K56,I46,22.0,d2-d3
K25,J90,1549.0,d1-d2
J90,J69,50.0,d2-d3
K25,J90,1549.0,d1-d2
J90,I46,26.0,d2-d3
K25,K55,836.0,d1-d2
K55,K91,25.0,d2-d3
K25,K52,2839.0,d1-d2
K52,J69,64.0,d2-d3
K25,K52,2839.0,d1-d2
K52,I46,36.0,d2-d3
K25,K52,2839.0,d1-d2
K52,L89,25.0,d2-d3
K25,K52,2839.0,d1-d2
K52,A49,47.0,d2-d3
K25,K52,2839.0,d1-d2
K52,A41,174.0,d2-d3
K25,K52,2839.0,d1-d2
K52,K72,26.0,d2-d3
K25,K52,2839.0,d1-d2
K52,A08,24.0,d2-d3
K25,K52,2839.0,d1-d2
K52,K91,31.0,d2-d3
K25,N18,2337.0,d1-d2
N18,A41,240.0,d2-d3
K25,N18,2337.0,d1-d2
N18,I46,52.0,d2-d3
K25,N18,2337.0,d1-d2
N18,A49,64.0,d2-d3
K25,N18,2337.0,d1-d2
N18,L89,24.0,d2-d3
K25,N17,2993.0,d1-d2
N17,J69,94.0,d2-d3
K25,E87,2181.0,d1-d2
E87,J69,72.0,d2-d3
K25,E87,2181.0,d1-d2
E87,I46,57.0,d2-d3
K25,C18,729.0,d1-d2
C18,D63,62.0,d2-d3
K25,C18,729.0,d1-d2
C18,A41,35.0,d2-d3
K25,C18,729.0,d1-d2
C18,C26,23.0,d2-d3
K25,G31,562.0,d1-d2
G31,A41,59.0,d2-d3
K25,G31,562.0,d1-d2
G31,J69,35.0,d2-d3
K25,D63,587.0,d1-d2
K25,K72,476.0,d1-d2
K25,K66,418.0,d1-d2
M06,A41,2007.0,d1-d2
M06,N19,918.0,d1-d2
N19,I46,22.0,d2-d3
M06,N19,918.0,d1-d2
N19,N18,154.0,d2-d3
N18,A41,21.0,d3-d4
M06,L97,1017.0,d1-d2
L97,A41,133.0,d2-d3
M06,L97,1017.0,d1-d2
L97,J69,22.0,d2-d3
M06,L97,1017.0,d1-d2
L97,J96,30.0,d2-d3
M06,B95,1116.0,d1-d2
B95,J69,35.0,d2-d3
M06,J96,879.0,d1-d2
M06,A09,937.0,d1-d2
A09,J69,26.0,d2-d3
M06,J22,4193.0,d1-d2
J22,J18,749.0,d2-d3
J18,J69,33.0,d3-d4
M06,J22,4193.0,d1-d2
J22,J15,56.0,d2-d3
M06,J22,4193.0,d1-d2
J22,J96,163.0,d2-d3
M06,J22,4193.0,d1-d2
J22,J69,128.0,d2-d3
M06,J22,4193.0,d1-d2
J22,I46,64.0,d2-d3
M06,I50,3151.0,d1-d2
I50,A41,245.0,d2-d3
M06,I50,3151.0,d1-d2
I50,I46,85.0,d2-d3
M06,I50,3151.0,d1-d2
I50,A49,50.0,d2-d3
M06,J18,4472.0,d1-d2
J18,J69,130.0,d2-d3
M06,M05,1800.0,d1-d2
M05,J22,197.0,d2-d3
J22,J18,50.0,d3-d4
M06,M05,1800.0,d1-d2
M05,A41,111.0,d2-d3
M06,J90,1410.0,d1-d2
J90,J69,26.0,d2-d3
M06,J90,1410.0,d1-d2
J90,I46,24.0,d2-d3
C82,C85,2021.0,d1-d2
C85,D70,321.0,d2-d3
C82,C85,2021.0,d1-d2
C85,J22,202.0,d2-d3
J22,J18,35.0,d3-d4
C82,C85,2021.0,d1-d2
C85,K52,126.0,d2-d3
K52,A41,20.0,d3-d4
C82,C85,2021.0,d1-d2
C85,A41,228.0,d2-d3
C82,C85,2021.0,d1-d2
C85,D63,67.0,d2-d3
C82,A41,543.0,d1-d2
C82,D70,729.0,d1-d2
A09,J69,2047.0,d1-d2
K70,N18,1249.0,d1-d2
N18,A49,36.0,d2-d3
K70,N18,1249.0,d1-d2
N18,A41,159.0,d2-d3
K70,N18,1249.0,d1-d2
N18,I46,30.0,d2-d3
K70,N19,1761.0,d1-d2
N19,I46,76.0,d2-d3
K70,K65,1795.0,d1-d2
K65,I46,56.0,d2-d3
K70,A04,1112.0,d1-d2
K70,K59,1582.0,d1-d2
K59,A41,154.0,d2-d3
K70,K59,1582.0,d1-d2
K59,J15,22.0,d2-d3
K70,K59,1582.0,d1-d2
K59,J69,64.0,d2-d3
K70,J69,1428.0,d1-d2
K70,E86,1232.0,d1-d2
E86,J69,55.0,d2-d3
K70,E86,1232.0,d1-d2
E86,I46,36.0,d2-d3
K70,G93,1609.0,d1-d2
K70,J96,1292.0,d1-d2
K70,B95,1458.0,d1-d2
B95,I46,53.0,d2-d3
K70,B95,1458.0,d1-d2
B95,J69,48.0,d2-d3
K70,I46,935.0,d1-d2
K70,D68,874.0,d1-d2
K70,A49,952.0,d1-d2
K70,K31,4795.0,d1-d2
K31,K72,524.0,d2-d3
K70,K31,4795.0,d1-d2
K31,G31,280.0,d2-d3
G31,J18,47.0,d3-d4
K70,K31,4795.0,d1-d2
K31,G31,280.0,d2-d3
G31,A41,38.0,d3-d4
K70,K31,4795.0,d1-d2
K31,G93,315.0,d2-d3
K70,K31,4795.0,d1-d2
K31,A41,515.0,d2-d3
K70,K31,4795.0,d1-d2
K31,N17,725.0,d2-d3
N17,J69,29.0,d3-d4
K70,K31,4795.0,d1-d2
K31,E87,625.0,d2-d3
E87,I46,22.0,d3-d4
K70,K31,4795.0,d1-d2
K31,E87,625.0,d2-d3
E87,J69,28.0,d3-d4
K70,K31,4795.0,d1-d2
K31,J69,156.0,d2-d3
K70,K31,4795.0,d1-d2
K31,K43,44.0,d2-d3
K70,K31,4795.0,d1-d2
K31,N19,220.0,d2-d3
N19,N18,31.0,d3-d4
K70,K31,4795.0,d1-d2
K31,N19,220.0,d2-d3
N19,N17,34.0,d3-d4
K70,K72,3212.0,d1-d2
K70,J18,4904.0,d1-d2
J18,J69,189.0,d2-d3
K70,N17,5046.0,d1-d2
N17,J69,228.0,d2-d3
K70,I85,5281.0,d1-d2
I85,E87,499.0,d2-d3
E87,J69,29.0,d3-d4
K70,I85,5281.0,d1-d2
I85,N39,411.0,d2-d3
N39,J18,50.0,d3-d4
K70,I85,5281.0,d1-d2
I85,A41,511.0,d2-d3
K70,I85,5281.0,d1-d2
I85,K59,251.0,d2-d3
K59,A41,32.0,d3-d4
K70,I85,5281.0,d1-d2
I85,K59,251.0,d2-d3
K59,J18,37.0,d3-d4
K70,I85,5281.0,d1-d2
I85,I98,1286.0,d2-d3
I98,G93,109.0,d3-d4
K70,I85,5281.0,d1-d2
I85,I98,1286.0,d2-d3
I98,J18,157.0,d3-d4
K70,I85,5281.0,d1-d2
I85,I98,1286.0,d2-d3
I98,K59,75.0,d3-d4
K70,I85,5281.0,d1-d2
I85,I98,1286.0,d2-d3
I98,N17,184.0,d3-d4
K70,I85,5281.0,d1-d2
I85,I98,1286.0,d2-d3
I98,A41,156.0,d3-d4
K70,I85,5281.0,d1-d2
I85,I98,1286.0,d2-d3
I98,K72,171.0,d3-d4
K70,I85,5281.0,d1-d2
I85,I98,1286.0,d2-d3
I98,K65,76.0,d3-d4
K70,I85,5281.0,d1-d2
I85,I98,1286.0,d2-d3
I98,G31,90.0,d3-d4
K70,I85,5281.0,d1-d2
I85,I98,1286.0,d2-d3
I98,E87,137.0,d3-d4
K70,I85,5281.0,d1-d2
I85,I98,1286.0,d2-d3
I98,N19,87.0,d3-d4
K70,I85,5281.0,d1-d2
I85,I98,1286.0,d2-d3
I98,N18,49.0,d3-d4
K70,I85,5281.0,d1-d2
I85,I98,1286.0,d2-d3
I98,B95,77.0,d3-d4
K70,I85,5281.0,d1-d2
I85,N17,656.0,d2-d3
N17,J69,22.0,d3-d4
K70,I85,5281.0,d1-d2
I85,G93,347.0,d2-d3
K70,I85,5281.0,d1-d2
I85,J69,203.0,d2-d3
K70,I85,5281.0,d1-d2
I85,K72,636.0,d2-d3
K70,I85,5281.0,d1-d2
I85,J22,345.0,d2-d3
J22,J18,59.0,d3-d4
K70,I85,5281.0,d1-d2
I85,J22,345.0,d2-d3
J22,J69,27.0,d3-d4
K70,I85,5281.0,d1-d2
I85,G31,299.0,d2-d3
G31,J18,47.0,d3-d4
K70,I85,5281.0,d1-d2
I85,G31,299.0,d2-d3
G31,J69,25.0,d3-d4
K70,I85,5281.0,d1-d2
I85,G31,299.0,d2-d3
G31,A41,40.0,d3-d4
K70,I85,5281.0,d1-d2
I85,N18,181.0,d2-d3
N18,A41,33.0,d3-d4
K70,I85,5281.0,d1-d2
I85,N19,294.0,d2-d3
N19,N18,29.0,d3-d4
K70,I85,5281.0,d1-d2
I85,N19,294.0,d2-d3
N19,N17,40.0,d3-d4
K70,A41,3920.0,d1-d2
K70,G31,2193.0,d1-d2
G31,A41,246.0,d2-d3
K70,G31,2193.0,d1-d2
G31,F01,23.0,d2-d3
K70,G31,2193.0,d1-d2
G31,J69,133.0,d2-d3
K70,G31,2193.0,d1-d2
G31,L89,25.0,d2-d3
K70,I86,1783.0,d1-d2
I86,K72,229.0,d2-d3
K70,I86,1783.0,d1-d2
I86,A41,214.0,d2-d3
K70,F05,756.0,d1-d2
F05,J69,40.0,d2-d3
K70,K42,619.0,d1-d2
K70,F06,436.0,d1-d2
F06,J69,28.0,d2-d3
K70,F06,436.0,d1-d2
F06,A41,44.0,d2-d3
K70,B37,717.0,d1-d2
B37,J69,42.0,d2-d3
K86,C78,960.0,d1-d2
C78,A41,87.0,d2-d3
K86,C78,960.0,d1-d2
C78,D70,29.0,d2-d3
K86,A41,1592.0,d1-d2
K86,J18,1958.0,d1-d2
J18,J69,67.0,d2-d3
C92,D70,1769.0,d1-d2
C92,J22,899.0,d1-d2
J22,J96,26.0,d2-d3
C92,A41,1815.0,d1-d2
C92,D63,437.0,d1-d2
C92,K52,401.0,d1-d2
K52,A41,71.0,d2-d3
M31,J18,1032.0,d1-d2
J18,J69,38.0,d2-d3
M31,J22,978.0,d1-d2
J22,J69,31.0,d2-d3
M31,J22,978.0,d1-d2
J22,I46,23.0,d2-d3
M31,J22,978.0,d1-d2
J22,J96,58.0,d2-d3
M31,J22,978.0,d1-d2
J22,J15,25.0,d2-d3
M31,N39,1088.0,d1-d2
N39,J69,26.0,d2-d3
M31,I50,786.0,d1-d2
I50,A49,26.0,d2-d3
M31,I50,786.0,d1-d2
I50,A41,66.0,d2-d3
M31,I50,786.0,d1-d2
I50,I46,21.0,d2-d3
M31,A41,539.0,d1-d2
C32,J18,857.0,d1-d2
J18,J69,74.0,d2-d3
C32,C77,884.0,d1-d2
C77,K12,23.0,d2-d3
C32,C77,884.0,d1-d2
C77,D70,78.0,d2-d3
C32,C77,884.0,d1-d2
C77,A41,44.0,d2-d3
C32,J22,928.0,d1-d2
J22,J15,21.0,d2-d3
C32,J22,928.0,d1-d2
J22,J69,87.0,d2-d3
C32,J22,928.0,d1-d2
J22,J96,28.0,d2-d3
C32,J38,1669.0,d1-d2
J38,J69,59.0,d2-d3
C32,C34,523.0,d1-d2
C34,J91,22.0,d2-d3
C32,C34,523.0,d1-d2
C34,D70,29.0,d2-d3
C32,J69,455.0,d1-d2
C32,J39,415.0,d1-d2
C32,J44,788.0,d1-d2
J44,J96,66.0,d2-d3
C32,J44,788.0,d1-d2
J44,J69,72.0,d2-d3
C32,J44,788.0,d1-d2
J44,A41,37.0,d2-d3
C91,A41,927.0,d1-d2
C91,J22,1019.0,d1-d2
J22,J69,22.0,d2-d3
C91,J22,1019.0,d1-d2
J22,J96,32.0,d2-d3
C91,J22,1019.0,d1-d2
J22,J15,31.0,d2-d3
C91,J18,1170.0,d1-d2
J18,J69,28.0,d2-d3
C91,D70,847.0,d1-d2
C91,I48,654.0,d1-d2
I48,A41,95.0,d2-d3
C91,I48,654.0,d1-d2
I48,J69,22.0,d2-d3
C91,D64,620.0,d1-d2
D64,A41,103.0,d2-d3
C91,D64,620.0,d1-d2
D64,J18,102.0,d2-d3
C91,D64,620.0,d1-d2
D64,D59,24.0,d2-d3
C91,D64,620.0,d1-d2
D64,D63,43.0,d2-d3
C91,I50,552.0,d1-d2
I50,A41,59.0,d2-d3
C91,I50,552.0,d1-d2
I50,I46,23.0,d2-d3
C91,C85,428.0,d1-d2
C85,D70,62.0,d2-d3
C91,C85,428.0,d1-d2
C85,D63,23.0,d2-d3
C91,C85,428.0,d1-d2
C85,J18,61.0,d2-d3
C91,C85,428.0,d1-d2
C85,A41,59.0,d2-d3
C91,N18,414.0,d1-d2
N18,F05,21.0,d2-d3
C91,N18,414.0,d1-d2
N18,A41,54.0,d2-d3
K21,K64,1016.0,d1-d2
K21,K83,1584.0,d1-d2
K83,K66,30.0,d2-d3
K21,K82,912.0,d1-d2
K21,A09,3128.0,d1-d2
A09,J69,92.0,d2-d3
K21,C25,443.0,d1-d2
C25,C80,36.0,d2-d3
K21,C25,443.0,d1-d2
C25,A41,25.0,d2-d3
K21,C25,443.0,d1-d2
C25,K83,77.0,d2-d3
K62,K43,1620.0,d1-d2
K62,K66,1323.0,d1-d2
K62,K56,4358.0,d1-d2
K56,I46,40.0,d2-d3
I87,J18,1241.0,d1-d2
J18,J69,34.0,d2-d3
I87,A41,881.0,d1-d2
C61,N35,1483.0,d1-d2
C61,M79,1491.0,d1-d2
M79,J22,161.0,d2-d3
J22,J18,27.0,d3-d4
C61,M79,1491.0,d1-d2
M79,A49,24.0,d2-d3
C61,D63,1510.0,d1-d2
C61,G95,942.0,d1-d2
G95,A41,69.0,d2-d3
C61,I80,1118.0,d1-d2
I80,A41,82.0,d2-d3
C61,C79,12226.0,d1-d2
C79,A41,1001.0,d2-d3
C61,C79,12226.0,d1-d2
C79,D63,933.0,d2-d3
C61,N39,7130.0,d1-d2
N39,J69,189.0,d2-d3
C61,N39,7130.0,d1-d2
N39,J18,780.0,d2-d3
J18,J69,36.0,d3-d4
C61,N39,7130.0,d1-d2
N39,J15,42.0,d2-d3
C61,N39,7130.0,d1-d2
