source,target,count,stage,start_stage,disease1,disease2,disease3,sex,age_group,simd,n_death,dataset
C64X,C787,7,d1-d2,d1,C64X,C787,,All,All,SIMD 4,7,trj5_simd4.csv
C64X,C790,5,d1-d2,d1,C64X,C790,,All,All,SIMD 4,5,trj5_simd4.csv
C64X,C795,9,d1-d2,d1,C64X,C795,,All,All,SIMD 4,8,trj5_simd4.csv
C679,C780,6,d1-d2,d1,C679,C780,,All,All,SIMD 4,6,trj5_simd4.csv
C679,C786,5,d1-d2,d1,C679,C786,,All,All,SIMD 4,5,trj5_simd4.csv
C679,C787,11,d1-d2,d1,C679,C787,,All,All,SIMD 4,10,trj5_simd4.csv
C679,C795,9,d1-d2,d1,C679,C795,,All,All,SIMD 4,8,trj5_simd4.csv
C679,E119,17,d1-d2,d1,C679,E119,,All,All,SIMD 4,6,trj5_simd4.csv
C679,F03X,9,d1-d2,d1,C679,F03X,,All,All,SIMD 4,8,trj5_simd4.csv
C679,G309,5,d1-d2,d1,C679,G309,,All,All,SIMD 4,5,trj5_simd4.csv
C679,J449,8,d1-d2,d1,C679,J449,,All,All,SIMD 4,5,trj5_simd4.csv
C679,N189,5,d1-d2,d1,C679,N189,,All,All,SIMD 4,5,trj5_simd4.csv
C73X,C770,5,d1-d2,d1,C73X,C770,,All,All,SIMD 4,,trj5_simd4.csv
C900,N19X,11,d1-d2,d1,C900,N19X,,All,All,SIMD 4,9,trj5_simd4.csv
E101,J459,7,d1-d2,d1,E101,J459,,All,All,SIMD 4,,trj5_simd4.csv
E109,E103 D,11,d1-d2,d1,E109,E103 D,,All,All,SIMD 4,<5,trj5_simd4.csv
E109,J459,15,d1-d2,d1,E109,J459,,All,All,SIMD 4,,trj5_simd4.csv
E119,C61X,9,d1-d2,d1,E119,C61X,C795,All,All,SIMD 4,7,trj5_simd4.csv
C61X,C795,9,d2-d3,d2,E119,C61X,C795,All,All,SIMD 4,7,trj5_simd4.csv
E119,E113 D,10,d1-d2,d1,E119,E113 D,,All,All,SIMD 4,<5,trj5_simd4.csv
E119,E114 D,5,d1-d2,d1,E119,E114 D,,All,All,SIMD 4,<5,trj5_simd4.csv
E119,E115,7,d1-d2,d1,E119,E115,,All,All,SIMD 4,<5,trj5_simd4.csv
E119,F019,28,d1-d2,d1,E119,F019,,All,All,SIMD 4,27,trj5_simd4.csv
E119,F03X,48,d1-d2,d1,E119,F03X,,All,All,SIMD 4,44,trj5_simd4.csv
E119,F051,6,d1-d2,d1,E119,F051,,All,All,SIMD 4,<5,trj5_simd4.csv
E119,G309,11,d1-d2,d1,E119,G309,,All,All,SIMD 4,8,trj5_simd4.csv
E119,G309 D,22,d1-d2,d1,E119,G309 D,,All,All,SIMD 4,15,trj5_simd4.csv
E119,G451,101,d1-d2,d1,E119,G451,,All,All,SIMD 4,12,trj5_simd4.csv
E119,G459,76,d1-d2,d1,E119,G459,,All,All,SIMD 4,9,trj5_simd4.csv
E119,K760,7,d1-d2,d1,E119,K760,,All,All,SIMD 4,<5,trj5_simd4.csv
E119,N183,56,d1-d2,d1,E119,N183,F03X,All,All,SIMD 4,<5,trj5_simd4.csv
N183,F03X,5,d2-d3,d2,E119,N183,F03X,All,All,SIMD 4,<5,trj5_simd4.csv
E119,N183,56,d1-d2,d1,E119,N183,G459,All,All,SIMD 4,<5,trj5_simd4.csv
N183,G459,6,d2-d3,d2,E119,N183,G459,All,All,SIMD 4,<5,trj5_simd4.csv
E119,N183,56,d1-d2,d1,E119,N183,,All,All,SIMD 4,18,trj5_simd4.csv
E119,N189,26,d1-d2,d1,E119,N189,,All,All,SIMD 4,18,trj5_simd4.csv
G451,C154,8,d1-d2,d1,G451,C154,,All,All,SIMD 4,7,trj5_simd4.csv
G451,C155,7,d1-d2,d1,G451,C155,,All,All,SIMD 4,5,trj5_simd4.csv
G451,C159,51,d1-d2,d1,G451,C159,C780,All,All,SIMD 4,6,trj5_simd4.csv
C159,C780,6,d2-d3,d2,G451,C159,C780,All,All,SIMD 4,6,trj5_simd4.csv
G451,C159,51,d1-d2,d1,G451,C159,C787,All,All,SIMD 4,10,trj5_simd4.csv
C159,C787,10,d2-d3,d2,G451,C159,C787,All,All,SIMD 4,10,trj5_simd4.csv
G451,C159,51,d1-d2,d1,G451,C159,,All,All,SIMD 4,28,trj5_simd4.csv
G451,C509,6,d1-d2,d1,G451,C509,C773,All,All,SIMD 4,,trj5_simd4.csv
C509,C773,6,d2-d3,d2,G451,C509,C773,All,All,SIMD 4,,trj5_simd4.csv
G451,C61X,30,d1-d2,d1,G451,C61X,,All,All,SIMD 4,<5,trj5_simd4.csv
G451,C900,5,d1-d2,d1,G451,C900,,All,All,SIMD 4,<5,trj5_simd4.csv
G451,I2190,13,d1-d2,d1,G451,I2190,,All,All,SIMD 4,<5,trj5_simd4.csv
G451,I5019,7,d1-d2,d1,G451,I5019,,All,All,SIMD 4,,trj5_simd4.csv
G451,J439,6,d1-d2,d1,G451,J439,,All,All,SIMD 4,,trj5_simd4.csv
G451,J449,30,d1-d2,d1,G451,J449,E119,All,All,SIMD 4,<5,trj5_simd4.csv
J449,E119,6,d2-d3,d2,G451,J449,E119,All,All,SIMD 4,<5,trj5_simd4.csv
G451,J449,30,d1-d2,d1,G451,J449,,All,All,SIMD 4,5,trj5_simd4.csv
G451,J459,5,d1-d2,d1,G451,J459,E119,All,All,SIMD 4,<5,trj5_simd4.csv
J459,E119,5,d2-d3,d2,G451,J459,E119,All,All,SIMD 4,<5,trj5_simd4.csv
G451,J47X,8,d1-d2,d1,G451,J47X,,All,All,SIMD 4,<5,trj5_simd4.csv
G451,N183,23,d1-d2,d1,G451,N183,,All,All,SIMD 4,6,trj5_simd4.csv
G459,C159,5,d1-d2,d1,G459,C159,,All,All,SIMD 4,5,trj5_simd4.csv
G459,E119,10,d1-d2,d1,G459,E119,F019,All,All,SIMD 4,<5,trj5_simd4.csv
E119,F019,5,d2-d3,d2,G459,E119,F019,All,All,SIMD 4,<5,trj5_simd4.csv
G459,E119,10,d1-d2,d1,G459,E119,N183,All,All,SIMD 4,<5,trj5_simd4.csv
E119,N183,5,d2-d3,d2,G459,E119,N183,All,All,SIMD 4,<5,trj5_simd4.csv
G459,G819,8,d1-d2,d1,G459,G819,,All,All,SIMD 4,<5,trj5_simd4.csv
G459,I2190,7,d1-d2,d1,G459,I2190,,All,All,SIMD 4,,trj5_simd4.csv
G459,I252,5,d1-d2,d1,G459,I252,F019,All,All,SIMD 4,5,trj5_simd4.csv
I252,F019,5,d2-d3,d2,G459,I252,F019,All,All,SIMD 4,5,trj5_simd4.csv
G459,I5019,5,d1-d2,d1,G459,I5019,,All,All,SIMD 4,,trj5_simd4.csv
G459,N183,24,d1-d2,d1,G459,N183,,All,All,SIMD 4,10,trj5_simd4.csv
G819,I694,8,d1-d2,d1,G819,I694,,All,All,SIMD 4,6,trj5_simd4.csv
I210,I501,31,d1-d2,d1,I210,I501,E119,All,All,SIMD 4,<5,trj5_simd4.csv
I501,E119,6,d2-d3,d2,I210,I501,E119,All,All,SIMD 4,<5,trj5_simd4.csv
I210,I501,31,d1-d2,d1,I210,I501,,All,All,SIMD 4,13,trj5_simd4.csv
I2101,I5010,22,d1-d2,d1,I2101,I5010,,All,All,SIMD 4,<5,trj5_simd4.csv
I2101,I5019,6,d1-d2,d1,I2101,I5019,,All,All,SIMD 4,<5,trj5_simd4.csv
I211,E119,16,d1-d2,d1,I211,E119,,All,All,SIMD 4,8,trj5_simd4.csv
I211,I501,35,d1-d2,d1,I211,I501,,All,All,SIMD 4,14,trj5_simd4.csv
I2111,E119,9,d1-d2,d1,I2111,E119,,All,All,SIMD 4,,trj5_simd4.csv
I2111,I5010,19,d1-d2,d1,I2111,I5010,,All,All,SIMD 4,,trj5_simd4.csv
I214,I501,14,d1-d2,d1,I214,I501,,All,All,SIMD 4,9,trj5_simd4.csv
I219,E119,24,d1-d2,d1,I219,E119,,All,All,SIMD 4,12,trj5_simd4.csv
I219,F03X,15,d1-d2,d1,I219,F03X,,All,All,SIMD 4,15,trj5_simd4.csv
I219,G309,5,d1-d2,d1,I219,G309,,All,All,SIMD 4,5,trj5_simd4.csv
I219,I500,17,d1-d2,d1,I219,I500,,All,All,SIMD 4,17,trj5_simd4.csv
I219,I501,72,d1-d2,d1,I219,I501,E119,All,All,SIMD 4,<5,trj5_simd4.csv
I501,E119,10,d2-d3,d2,I219,I501,E119,All,All,SIMD 4,<5,trj5_simd4.csv
I219,I501,72,d1-d2,d1,I219,I501,,All,All,SIMD 4,45,trj5_simd4.csv
I219,I509,12,d1-d2,d1,I219,I509,,All,All,SIMD 4,10,trj5_simd4.csv
I219,J449,10,d1-d2,d1,I219,J449,,All,All,SIMD 4,8,trj5_simd4.csv
I219,N189,8,d1-d2,d1,I219,N189,,All,All,SIMD 4,7,trj5_simd4.csv
I219,N19X,6,d1-d2,d1,I219,N19X,,All,All,SIMD 4,6,trj5_simd4.csv
I2190,E119,38,d1-d2,d1,I2190,E119,,All,All,SIMD 4,<5,trj5_simd4.csv
I2190,I501,6,d1-d2,d1,I2190,I501,,All,All,SIMD 4,<5,trj5_simd4.csv
I2190,I5010,23,d1-d2,d1,I2190,I5010,,All,All,SIMD 4,5,trj5_simd4.csv
I2190,I5019,18,d1-d2,d1,I2190,I5019,,All,All,SIMD 4,<5,trj5_simd4.csv
I2191,E119,7,d1-d2,d1,I2191,E119,,All,All,SIMD 4,,trj5_simd4.csv
I2191,I5010,7,d1-d2,d1,I2191,I5010,,All,All,SIMD 4,<5,trj5_simd4.csv
I252,E119,29,d1-d2,d1,I252,E119,,All,All,SIMD 4,7,trj5_simd4.csv
I252,F019,7,d1-d2,d1,I252,F019,,All,All,SIMD 4,7,trj5_simd4.csv
I252,F03X,18,d1-d2,d1,I252,F03X,,All,All,SIMD 4,18,trj5_simd4.csv
I252,G309 D,5,d1-d2,d1,I252,G309 D,,All,All,SIMD 4,<5,trj5_simd4.csv
I252,N189,6,d1-d2,d1,I252,N189,,All,All,SIMD 4,<5,trj5_simd4.csv
I500,F019,7,d1-d2,d1,I500,F019,,All,All,SIMD 4,7,trj5_simd4.csv
I500,F03X,31,d1-d2,d1,I500,F03X,,All,All,SIMD 4,31,trj5_simd4.csv
I500,I64X,12,d1-d2,d1,I500,I64X,,All,All,SIMD 4,11,trj5_simd4.csv
I500,I679,9,d1-d2,d1,I500,I679,,All,All,SIMD 4,7,trj5_simd4.csv
I500,J449,12,d1-d2,d1,I500,J449,,All,All,SIMD 4,12,trj5_simd4.csv
I500,N189,27,d1-d2,d1,I500,N189,,All,All,SIMD 4,26,trj5_simd4.csv
I500,N19X,16,d1-d2,d1,I500,N19X,,All,All,SIMD 4,15,trj5_simd4.csv
I5009,N189,5,d1-d2,d1,I5009,N189,,All,All,SIMD 4,5,trj5_simd4.csv
I501,F03X,22,d1-d2,d1,I501,F03X,,All,All,SIMD 4,22,trj5_simd4.csv
I501,I252,24,d1-d2,d1,I501,I252,E119,All,All,SIMD 4,<5,trj5_simd4.csv
I252,E119,5,d2-d3,d2,I501,I252,E119,All,All,SIMD 4,<5,trj5_simd4.csv
I501,I252,24,d1-d2,d1,I501,I252,,All,All,SIMD 4,14,trj5_simd4.csv
I501,I679,7,d1-d2,d1,I501,I679,,All,All,SIMD 4,7,trj5_simd4.csv
I501,J449,15,d1-d2,d1,I501,J449,,All,All,SIMD 4,11,trj5_simd4.csv
I501,N189,25,d1-d2,d1,I501,N189,,All,All,SIMD 4,24,trj5_simd4.csv
I501,N19X,19,d1-d2,d1,I501,N19X,,All,All,SIMD 4,17,trj5_simd4.csv
I509,N189,9,d1-d2,d1,I509,N189,,All,All,SIMD 4,9,trj5_simd4.csv
I619,F019,6,d1-d2,d1,I619,F019,,All,All,SIMD 4,6,trj5_simd4.csv
I619,G819,6,d1-d2,d1,I619,G819,,All,All,SIMD 4,<5,trj5_simd4.csv
I620,F03X,12,d1-d2,d1,I620,F03X,,All,All,SIMD 4,11,trj5_simd4.csv
I639,C719,5,d1-d2,d1,I639,C719,,All,All,SIMD 4,5,trj5_simd4.csv
I639,E119,76,d1-d2,d1,I639,E119,,All,All,SIMD 4,38,trj5_simd4.csv
I639,F019,46,d1-d2,d1,I639,F019,,All,All,SIMD 4,41,trj5_simd4.csv
I639,F03X,41,d1-d2,d1,I639,F03X,,All,All,SIMD 4,39,trj5_simd4.csv
I639,F051,6,d1-d2,d1,I639,F051,,All,All,SIMD 4,5,trj5_simd4.csv
I639,G309,5,d1-d2,d1,I639,G309,,All,All,SIMD 4,<5,trj5_simd4.csv
I639,G309 D,5,d1-d2,d1,I639,G309 D,,All,All,SIMD 4,<5,trj5_simd4.csv
I639,G819,28,d1-d2,d1,I639,G819,,All,All,SIMD 4,9,trj5_simd4.csv
I639,I252,8,d1-d2,d1,I639,I252,,All,All,SIMD 4,6,trj5_simd4.csv
I639,J449,22,d1-d2,d1,I639,J449,,All,All,SIMD 4,15,trj5_simd4.csv
I639,N183,15,d1-d2,d1,I639,N183,,All,All,SIMD 4,6,trj5_simd4.csv
I64X,E119,40,d1-d2,d1,I64X,E119,,All,All,SIMD 4,25,trj5_simd4.csv
I64X,F011,8,d1-d2,d1,I64X,F011,,All,All,SIMD 4,7,trj5_simd4.csv
I64X,F019,31,d1-d2,d1,I64X,F019,,All,All,SIMD 4,28,trj5_simd4.csv
I64X,F03X,74,d1-d2,d1,I64X,F03X,,All,All,SIMD 4,73,trj5_simd4.csv
I64X,G309 D,15,d1-d2,d1,I64X,G309 D,,All,All,SIMD 4,13,trj5_simd4.csv
I64X,G819,33,d1-d2,d1,I64X,G819,,All,All,SIMD 4,28,trj5_simd4.csv
I64X,I739,12,d1-d2,d1,I64X,I739,,All,All,SIMD 4,8,trj5_simd4.csv
I64X,J449,23,d1-d2,d1,I64X,J449,,All,All,SIMD 4,19,trj5_simd4.csv
I64X,N189,12,d1-d2,d1,I64X,N189,,All,All,SIMD 4,12,trj5_simd4.csv
I678,F019,8,d1-d2,d1,I678,F019,,All,All,SIMD 4,8,trj5_simd4.csv
I678,F03X,13,d1-d2,d1,I678,F03X,,All,All,SIMD 4,12,trj5_simd4.csv
I679,F019,30,d1-d2,d1,I679,F019,,All,All,SIMD 4,27,trj5_simd4.csv
I679,F03X,31,d1-d2,d1,I679,F03X,,All,All,SIMD 4,30,trj5_simd4.csv
I714,F03X,5,d1-d2,d1,I714,F03X,,All,All,SIMD 4,5,trj5_simd4.csv
I739,E119,24,d1-d2,d1,I739,E119,,All,All,SIMD 4,14,trj5_simd4.csv
I739,J449,14,d1-d2,d1,I739,J449,,All,All,SIMD 4,7,trj5_simd4.csv
I739,N189,9,d1-d2,d1,I739,N189,,All,All,SIMD 4,9,trj5_simd4.csv
J440,C349,11,d1-d2,d1,J440,C349,,All,All,SIMD 4,11,trj5_simd4.csv
J440,F019,7,d1-d2,d1,J440,F019,,All,All,SIMD 4,6,trj5_simd4.csv
J440,F03X,20,d1-d2,d1,J440,F03X,,All,All,SIMD 4,17,trj5_simd4.csv
J440,G309 D,6,d1-d2,d1,J440,G309 D,,All,All,SIMD 4,<5,trj5_simd4.csv
J440,I500,8,d1-d2,d1,J440,I500,,All,All,SIMD 4,8,trj5_simd4.csv
J440,I5019,5,d1-d2,d1,J440,I5019,,All,All,SIMD 4,<5,trj5_simd4.csv
J440,I5099,6,d1-d2,d1,J440,I5099,,All,All,SIMD 4,<5,trj5_simd4.csv
J440,N183,8,d1-d2,d1,J440,N183,,All,All,SIMD 4,<5,trj5_simd4.csv
J441,C349,14,d1-d2,d1,J441,C349,,All,All,SIMD 4,14,trj5_simd4.csv
J441,G309 D,6,d1-d2,d1,J441,G309 D,,All,All,SIMD 4,5,trj5_simd4.csv
J441,I252,8,d1-d2,d1,J441,I252,,All,All,SIMD 4,<5,trj5_simd4.csv
J441,I500,12,d1-d2,d1,J441,I500,,All,All,SIMD 4,12,trj5_simd4.csv
J441,I5019,6,d1-d2,d1,J441,I5019,,All,All,SIMD 4,6,trj5_simd4.csv
J449,C349,25,d1-d2,d1,J449,C349,C795,All,All,SIMD 4,5,trj5_simd4.csv
C349,C795,5,d2-d3,d2,J449,C349,C795,All,All,SIMD 4,5,trj5_simd4.csv
J449,C349,25,d1-d2,d1,J449,C349,,All,All,SIMD 4,20,trj5_simd4.csv
J449,F019,13,d1-d2,d1,J449,F019,,All,All,SIMD 4,11,trj5_simd4.csv
J449,F03X,25,d1-d2,d1,J449,F03X,,All,All,SIMD 4,24,trj5_simd4.csv
J449,G309,7,d1-d2,d1,J449,G309,,All,All,SIMD 4,7,trj5_simd4.csv
J449,N189,9,d1-d2,d1,J449,N189,,All,All,SIMD 4,7,trj5_simd4.csv
J459,C509,5,d1-d2,d1,J459,C509,C773,All,All,SIMD 4,<5,trj5_simd4.csv
C509,C773,5,d2-d3,d2,J459,C509,C773,All,All,SIMD 4,<5,trj5_simd4.csv
J459,E119,88,d1-d2,d1,J459,E119,G451,All,All,SIMD 4,,trj5_simd4.csv
E119,G451,8,d2-d3,d2,J459,E119,G451,All,All,SIMD 4,,trj5_simd4.csv
J459,E119,88,d1-d2,d1,J459,E119,,All,All,SIMD 4,8,trj5_simd4.csv
J459,G451,153,d1-d2,d1,J459,G451,E119,All,All,SIMD 4,,trj5_simd4.csv
G451,E119,7,d2-d3,d2,J459,G451,E119,All,All,SIMD 4,,trj5_simd4.csv
J459,G451,153,d1-d2,d1,J459,G451,,All,All,SIMD 4,5,trj5_simd4.csv
J459,G459,115,d1-d2,d1,J459,G459,,All,All,SIMD 4,<5,trj5_simd4.csv
J459,K760,7,d1-d2,d1,J459,K760,,All,All,SIMD 4,,trj5_simd4.csv
J459,M0699,10,d1-d2,d1,J459,M0699,,All,All,SIMD 4,<5,trj5_simd4.csv
K250,G459,5,d1-d2,d1,K250,G459,,All,All,SIMD 4,,trj5_simd4.csv
K259,G451,23,d1-d2,d1,K259,G451,,All,All,SIMD 4,<5,trj5_simd4.csv
K259,G459,15,d1-d2,d1,K259,G459,,All,All,SIMD 4,<5,trj5_simd4.csv
K259,J459,7,d1-d2,d1,K259,J459,,All,All,SIMD 4,<5,trj5_simd4.csv
K267,G451,6,d1-d2,d1,K267,G451,,All,All,SIMD 4,<5,trj5_simd4.csv
K269,G451,8,d1-d2,d1,K269,G451,,All,All,SIMD 4,<5,trj5_simd4.csv
K269,G459,12,d1-d2,d1,K269,G459,,All,All,SIMD 4,,trj5_simd4.csv
K709,G459,9,d1-d2,d1,K709,G459,,All,All,SIMD 4,<5,trj5_simd4.csv
K709 D,I982 A,5,d1-d2,d1,K709 D,I982 A,,All,All,SIMD 4,<5,trj5_simd4.csv
K760,G451,14,d1-d2,d1,K760,G451,,All,All,SIMD 4,,trj5_simd4.csv
K760,G459,6,d1-d2,d1,K760,G459,,All,All,SIMD 4,,trj5_simd4.csv
K768,G459,7,d1-d2,d1,K768,G459,,All,All,SIMD 4,<5,trj5_simd4.csv
M069,F03X,6,d1-d2,d1,M069,F03X,,All,All,SIMD 4,6,trj5_simd4.csv
M0699,G451,5,d1-d2,d1,M0699,G451,,All,All,SIMD 4,,trj5_simd4.csv
M0699,G459,6,d1-d2,d1,M0699,G459,,All,All,SIMD 4,<5,trj5_simd4.csv
M353,G451,6,d1-d2,d1,M353,G451,,All,All,SIMD 4,<5,trj5_simd4.csv
M353,G459,8,d1-d2,d1,M353,G459,,All,All,SIMD 4,<5,trj5_simd4.csv
N189,F019,12,d1-d2,d1,N189,F019,,All,All,SIMD 4,12,trj5_simd4.csv
N189,F03X,27,d1-d2,d1,N189,F03X,,All,All,SIMD 4,23,trj5_simd4.csv
N19X,F03X,13,d1-d2,d1,N19X,F03X,,All,All,SIMD 4,13,trj5_simd4.csv
C01X,C770,6,d1-d2,d1,C01X,C770,,All,All,SIMD 5,<5,trj5_simd5.csv
C099,C770,5,d1-d2,d1,C099,C770,,All,All,SIMD 5,,trj5_simd5.csv
C155,C787,5,d1-d2,d1,C155,C787,,All,All,SIMD 5,5,trj5_simd5.csv
C159,C787,9,d1-d2,d1,C159,C787,,All,All,SIMD 5,9,trj5_simd5.csv
C169,C787,5,d1-d2,d1,C169,C787,,All,All,SIMD 5,5,trj5_simd5.csv
C180,C772,6,d1-d2,d1,C180,C772,,All,All,SIMD 5,<5,trj5_simd5.csv
C180,C780,5,d1-d2,d1,C180,C780,,All,All,SIMD 5,<5,trj5_simd5.csv
C180,C786,5,d1-d2,d1,C180,C786,,All,All,SIMD 5,5,trj5_simd5.csv
C180,C787,16,d1-d2,d1,C180,C787,,All,All,SIMD 5,14,trj5_simd5.csv
C182,C772,5,d1-d2,d1,C182,C772,,All,All,SIMD 5,<5,trj5_simd5.csv
C187,C772,9,d1-d2,d1,C187,C772,,All,All,SIMD 5,<5,trj5_simd5.csv
C187,C780,8,d1-d2,d1,C187,C780,,All,All,SIMD 5,6,trj5_simd5.csv
C187,C786,8,d1-d2,d1,C187,C786,,All,All,SIMD 5,8,trj5_simd5.csv
C187,C787,13,d1-d2,d1,C187,C787,,All,All,SIMD 5,10,trj5_simd5.csv
C189,C780,8,d1-d2,d1,C189,C780,,All,All,SIMD 5,7,trj5_simd5.csv
C189,C787,36,d1-d2,d1,C189,C787,,All,All,SIMD 5,33,trj5_simd5.csv
C189,C80X,5,d1-d2,d1,C189,C80X,,All,All,SIMD 5,5,trj5_simd5.csv
C19X,C780,11,d1-d2,d1,C19X,C780,,All,All,SIMD 5,7,trj5_simd5.csv
C19X,C787,16,d1-d2,d1,C19X,C787,,All,All,SIMD 5,15,trj5_simd5.csv
C20X,C772,8,d1-d2,d1,C20X,C772,,All,All,SIMD 5,<5,trj5_simd5.csv
C20X,C775,5,d1-d2,d1,C20X,C775,,All,All,SIMD 5,,trj5_simd5.csv
C20X,C780,21,d1-d2,d1,C20X,C780,,All,All,SIMD 5,17,trj5_simd5.csv
C20X,C787,17,d1-d2,d1,C20X,C787,,All,All,SIMD 5,13,trj5_simd5.csv
C221,C787,7,d1-d2,d1,C221,C787,,All,All,SIMD 5,7,trj5_simd5.csv
C250,C787,11,d1-d2,d1,C250,C787,,All,All,SIMD 5,11,trj5_simd5.csv
C252,C787,6,d1-d2,d1,C252,C787,,All,All,SIMD 5,6,trj5_simd5.csv
C259,C786,6,d1-d2,d1,C259,C786,,All,All,SIMD 5,6,trj5_simd5.csv
C259,C787,22,d1-d2,d1,C259,C787,,All,All,SIMD 5,22,trj5_simd5.csv
C341,C770,5,d1-d2,d1,C341,C770,,All,All,SIMD 5,<5,trj5_simd5.csv
C341,C771,7,d1-d2,d1,C341,C771,,All,All,SIMD 5,7,trj5_simd5.csv
C341,C780,5,d1-d2,d1,C341,C780,,All,All,SIMD 5,5,trj5_simd5.csv
C341,C793,6,d1-d2,d1,C341,C793,,All,All,SIMD 5,6,trj5_simd5.csv
C341,C795,5,d1-d2,d1,C341,C795,,All,All,SIMD 5,5,trj5_simd5.csv
C341,C797,5,d1-d2,d1,C341,C797,,All,All,SIMD 5,<5,trj5_simd5.csv
C343,C771,5,d1-d2,d1,C343,C771,,All,All,SIMD 5,<5,trj5_simd5.csv
C349,C771,7,d1-d2,d1,C349,C771,,All,All,SIMD 5,<5,trj5_simd5.csv
C349,C780,28,d1-d2,d1,C349,C780,,All,All,SIMD 5,26,trj5_simd5.csv
C349,C782,7,d1-d2,d1,C349,C782,,All,All,SIMD 5,7,trj5_simd5.csv
C349,C782 D,5,d1-d2,d1,C349,C782 D,,All,All,SIMD 5,5,trj5_simd5.csv
C349,C787,29,d1-d2,d1,C349,C787,,All,All,SIMD 5,29,trj5_simd5.csv
C349,C793,32,d1-d2,d1,C349,C793,,All,All,SIMD 5,30,trj5_simd5.csv
C349,C795,22,d1-d2,d1,C349,C795,,All,All,SIMD 5,22,trj5_simd5.csv
C349,C797,5,d1-d2,d1,C349,C797,,All,All,SIMD 5,5,trj5_simd5.csv
C349,C80X,12,d1-d2,d1,C349,C80X,,All,All,SIMD 5,12,trj5_simd5.csv
C437,G459,7,d1-d2,d1,C437,G459,,All,All,SIMD 5,,trj5_simd5.csv
C504,C773,23,d1-d2,d1,C504,C773,,All,All,SIMD 5,<5,trj5_simd5.csv
C508,C773,28,d1-d2,d1,C508,C773,,All,All,SIMD 5,<5,trj5_simd5.csv
C509,C773,111,d1-d2,d1,C509,C773,J459,All,All,SIMD 5,<5,trj5_simd5.csv
C773,J459,5,d2-d3,d2,C509,C773,J459,All,All,SIMD 5,<5,trj5_simd5.csv
C509,C773,111,d1-d2,d1,C509,C773,,All,All,SIMD 5,11,trj5_simd5.csv
C509,C780,22,d1-d2,d1,C509,C780,,All,All,SIMD 5,22,trj5_simd5.csv
C509,C782,6,d1-d2,d1,C509,C782,,All,All,SIMD 5,5,trj5_simd5.csv
C509,C786,11,d1-d2,d1,C509,C786,,All,All,SIMD 5,11,trj5_simd5.csv
C509,C787,31,d1-d2,d1,C509,C787,,All,All,SIMD 5,30,trj5_simd5.csv
C509,C793,15,d1-d2,d1,C509,C793,,All,All,SIMD 5,14,trj5_simd5.csv
C509,C795,52,d1-d2,d1,C509,C795,,All,All,SIMD 5,48,trj5_simd5.csv
C509,C795 D,7,d1-d2,d1,C509,C795 D,,All,All,SIMD 5,7,trj5_simd5.csv
C509,C798,19,d1-d2,d1,C509,C798,,All,All,SIMD 5,14,trj5_simd5.csv
C509,C80X,5,d1-d2,d1,C509,C80X,,All,All,SIMD 5,5,trj5_simd5.csv
C509,G309 D,5,d1-d2,d1,C509,G309 D,,All,All,SIMD 5,<5,trj5_simd5.csv
C509,G451,29,d1-d2,d1,C509,G451,,All,All,SIMD 5,<5,trj5_simd5.csv
C509,G459,19,d1-d2,d1,C509,G459,,All,All,SIMD 5,<5,trj5_simd5.csv
C541,C775,5,d1-d2,d1,C541,C775,,All,All,SIMD 5,<5,trj5_simd5.csv
C541,C780,9,d1-d2,d1,C541,C780,,All,All,SIMD 5,8,trj5_simd5.csv
C541,E119,5,d1-d2,d1,C541,E119,,All,All,SIMD 5,<5,trj5_simd5.csv
C541,G459,9,d1-d2,d1,C541,G459,,All,All,SIMD 5,<5,trj5_simd5.csv
C56X,C786,36,d1-d2,d1,C56X,C786,,All,All,SIMD 5,32,trj5_simd5.csv
C56X,C787,7,d1-d2,d1,C56X,C787,,All,All,SIMD 5,7,trj5_simd5.csv
C56X,C793,7,d1-d2,d1,C56X,C793,,All,All,SIMD 5,6,trj5_simd5.csv
C56X,C796,6,d1-d2,d1,C56X,C796,,All,All,SIMD 5,6,trj5_simd5.csv
C61X,C775,7,d1-d2,d1,C61X,C775,,All,All,SIMD 5,<5,trj5_simd5.csv
C61X,C795,70,d1-d2,d1,C61X,C795,,All,All,SIMD 5,56,trj5_simd5.csv
C61X,C798,11,d1-d2,d1,C61X,C798,,All,All,SIMD 5,10,trj5_simd5.csv
C61X,C80X,10,d1-d2,d1,C61X,C80X,,All,All,SIMD 5,10,trj5_simd5.csv
C64X,C780,10,d1-d2,d1,C64X,C780,,All,All,SIMD 5,9,trj5_simd5.csv
C64X,C787,7,d1-d2,d1,C64X,C787,,All,All,SIMD 5,7,trj5_simd5.csv
C64X,C795,11,d1-d2,d1,C64X,C795,,All,All,SIMD 5,9,trj5_simd5.csv
C679,C787,5,d1-d2,d1,C679,C787,,All,All,SIMD 5,5,trj5_simd5.csv
C679,C795,9,d1-d2,d1,C679,C795,,All,All,SIMD 5,9,trj5_simd5.csv
C679,C80X,5,d1-d2,d1,C679,C80X,,All,All,SIMD 5,5,trj5_simd5.csv
C679,E119,17,d1-d2,d1,C679,E119,,All,All,SIMD 5,5,trj5_simd5.csv
C679,N189,6,d1-d2,d1,C679,N189,,All,All,SIMD 5,5,trj5_simd5.csv
